kind,tx_hash,log_index,block_number,timestamp,chain_id,contract_address,token,amount_raw,extra
unshield,362257ae0536abdfc92d0493ebd14bfa6d8714ee7491da5c39620f733b933922,196,16211481,1671365351,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,15658755000000000000000,{}
unshield,892a4fdcb2fc21f70f363808ad42bf140e99fa61703d11f6028c950d1ad6cf26,251,16211675,1671367703,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,9975000000,{}
unshield,96ef24700683e9bd43e4f859ef772f4b7d001b4118e87ac4e4b32bda0c2a0fc9,94,16212944,1671382955,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,16882205553525900000,{}
unshield,a526fe0528d806f1ef18f7a8233984a9fc251900869beeee2c5e35ab81f4f4ae,195,16213068,1671384455,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,199500000000000000,{}
unshield,b3dddc529fe119a69f8de6d5b44b5ab62d361c585f1b1c2eae341a93e9f93bef,35,16213626,1671391163,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,55832768168240595,{}
unshield,52ff0d3059529b99966f4d3fd08d69026bd7574fef92a1f84bc33af001b3e034,128,16216180,1671422027,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,8865780000000000000000,{}
unshield,16e9000e3e2184ea5469b56623b75201a578b5e25abdc31bc1fb57236acbab9f,216,16219205,1671458483,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,10803673125000000000000,{}
shield,8397391b326c0f13a2c0d79ec57c92a463aa6206659c596c4f61727889140663,266,16220451,1671473483,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,77065404323250000,{'commitment_index': 0}
shield,302cd1b00aea342de2cf20e37a5545d9aeebc0942eeed96e51c0f01b9e3c3913,250,16221235,1671482939,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4987500000,{'commitment_index': 0}
shield,1e041eddaab3102fc049f0c1523cead46ce937ac961eb5733c1e174c1f67a596,310,16221269,1671483347,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,30122865661,{'commitment_index': 0}
shield,be62c4345add92acf8b097b845c37f0d9722b66cec5500a4c0282a4a801b92ec,561,16221298,1671483695,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,4987500000000000000000,{'commitment_index': 0}
shield,9d1f8b2f54518143cd68288b1a805af3ae28bcf1914bd4d01429bb2fe5b3e024,278,16221313,1671483875,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,180778140392156505,{'commitment_index': 0}
shield,eb6dd23fbbda79587aa356db13352c7c7c1624a05bdecd3aee51c80f5a45e7c6,268,16221329,1671484091,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,34912500000000000000000,{'commitment_index': 0}
shield,0c558ce677bbdca3beca1816558f7788abc928faa29fc78bafcea30a8cfefbf4,273,16221356,1671484427,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,34652926231569333571896,{'commitment_index': 0}
shield,9f39a0136e4325d3a244863094e7f1c91918b16e3ffe9483b5d47642cbb3d9ae,474,16221402,1671484991,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,14263248722387700000000,{'commitment_index': 0}
shield,b8463566bfa5702dcdfdd4fe48f4597dc7160fb52855979b0dac1a0baf6e6e67,363,16221409,1671485075,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,864585029596519342,{'commitment_index': 0}
shield,7567d67bca32a081b140cdbaf62d656106a282cbb18879abf6c4a94279ae61df,47,16221492,1671486083,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,890128924,{'commitment_index': 0}
shield,a5735a6cbf1e4131db62af2e6d65360aff3983409358994825b07f40aed3a25a,204,16225408,1671533279,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9975000000000000,{'commitment_index': 0}
shield,585d491c3c618be5d7c5cdf24dff280b60ccbff058d2d38c2c58ba5768d65c1b,178,16225459,1671533891,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1768585928168702,{'commitment_index': 0}
shield,72e0eb3af216d6e3fc32e7e72abb26ae85238d10869f30139a63c88a97927d76,359,16228140,1671566243,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,188724266850000000,{'commitment_index': 0}
shield,cac1833a1d04abd454a7a04d259c9a0c95fae9ba810880296bd52c4fd29628ed,292,16229927,1671587735,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,462633768150780003279,{'commitment_index': 0}
shield,54c65fbfd242dc8d384f97e2c32a6c40c028b630dfcb3a10a6b822d99a1e62db,313,16229945,1671587951,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,81227954843238420,{'commitment_index': 0}
shield,6bf66e442c9fd9378adcc8eb9830769a0dca9ba5d1b7cc336ee78464286880d6,378,16234607,1671644159,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x2e9d63788249371f1DFC918a52f8d799F4a38C94,6517026816495746403229,{'commitment_index': 0}
shield,e5abcf492c151e32f2e94b99fc8d3fe8fd8b1ae65a51f6cf3b8f66fade6a182c,366,16234692,1671645179,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,24537407837250000,{'commitment_index': 0}
shield,8fc050b0317ff51bab5a949a5f259538c6451d7ebb944686a234dbf5f6e31748,528,16234718,1671645491,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,987517883720358046,{'commitment_index': 0}
shield,ed91ebe165f12cb325e6d551a5c4434d444a84cd20f39c0523dc452b100876c5,312,16234777,1671646199,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9963479004318899176,{'commitment_index': 0}
shield,8eb543caa6cfd08e4484e215ed8ea445ed8afeda6abe8ad8896c1b9d73b1b1ba,242,16234974,1671648599,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9965697291950942979,{'commitment_index': 0}
shield,7fb6e6aa765a8e195550865dc730e00d71bb11e505bb6e61d302c4d1b37450da,295,16238782,1671694499,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,4987500000000000,{'commitment_index': 0}
shield,8ad6e2b5460146b74e53491073084e45ec32ce4da9861a4d886cf0344af75986,157,16238786,1671694547,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,4987500000000000,{'commitment_index': 0}
unshield,0443d4f2f5825cab71dc73aadd86e09193f8bc13089a3d8797949b64da97e7ec,448,16220468,1671473687,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,53817198686041875,{}
unshield,ac606992a6457e99b8fbff512f6c8e3f4c0b596ba5a119ff767b167bdbfabaee,432,16221257,1671483203,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4944881479,{}
unshield,edb0bd93990f7d8ae6f9eab048c1bb239b0d217045fc37a3ff0fe9ded04506cd,272,16221280,1671483479,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,30015344672,{}
unshield,5896dbf8cf99daa0d11eaa37a9173fdcdd5f32cca849790c7a536b5018152f77,329,16221318,1671483947,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,4975031250000000000000,{}
unshield,53860047c9ab294d2d37d32ddd319be301c209851c839ca8baf67a6b1363909c,296,16221341,1671484235,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,34825218750000000000000,{}
unshield,3fcc6e8457ebcb148411632207eda43685a37a71c3b195454473e9d1348e9c9c,627,16221363,1671484523,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,34566293915990410237967,{}
unshield,fe0791c11664b0872546456d6669ede439be44cc3d79c5443ac433057b43e0fd,1855,16221419,1671485195,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,14227590600581730750000,{}
unshield,7567d67bca32a081b140cdbaf62d656106a282cbb18879abf6c4a94279ae61df,35,16221492,1671486083,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,798000000000000000,{}
unshield,1e422658cc6f8e9fc38edfbe82cdc97883c54abc2eab402d06ac1bb94c185b54,302,16221511,1671486311,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,858485964,{}
unshield,054f2a1c5a5119696046bf6e71e26e283a2611662219c110e55808e042da835f,384,16222293,1671495755,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,967575000000000000000,{}
unshield,a9729784590a7392db8bbb599e17283b1fbdd307409cd4fa9d8122976543f032,14,16222408,1671497147,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,798000000000000000000,{}
unshield,215c28b4c360577a4375b023ee292bb3d8bd7b1d0c08b99a0274808ca6eb5e94,11,16222416,1671497243,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,798000000000000000000,{}
unshield,5a3bc73756a6328a5699982621bba50f1f48fc9d2ea389b5b543b7127d42b50c,9,16224156,1671518207,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,199039270,{}
unshield,5e8a8c12e148ce79dbf8a19ffb29caa3c1ae53accd6bc16ad793dcdf67dc17c9,232,16225110,1671529679,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6333000020,{}
unshield,42ef43c61f22df6cf5581d20949e583fb8a8b43825211184fcf8d09f45d1f912,301,16229980,1671588371,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,448875000000000000000,{}
unshield,0a1ac30a0b70e149f9155c7a3810017c099918a3667cdab3569a9ace019aaf26,322,16232977,1671624515,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,89775000000000000,{}
unshield,d0b0ea8ef9c00ad250e1a8aa4fc143678374d7f981169c4641e49c560472e234,358,16234728,1671645611,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,986313867776714026,{}
unshield,f174d805f2fe2e61b482c36de8227b266c00800ddd49062eab61a5590d184a77,176,16234792,1671646379,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9911465875473701929,{}
unshield,5f76790282522d4b0e776c68c6aa3459c89e35ee2c3d68318564109619c3d81f,499,16235082,1671649895,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9919014835446565622,{}
unshield,cd2aec4506c736f16260a088d9141b79f4fb522f8f1c5e0e5b073bb0b4663eac,248,16235277,1671652235,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,49875000000000000,{}
unshield,913608817db29767e6c415945024e2209379da00539d23b3e2a8000eabccefdb,31,16236129,1671662543,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,947625000000000000000,{}
unshield,3579854f31f3d5aef78418f983fed2f0cfbc939fa063632dacc53933bbc4a26a,115,16236424,1671666131,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,2000000000000001195000,{}
unshield,47df9dd05fa84f44d086631585d4ef2c82a5a300badb76b0811cfdffd6e74b04,210,16236435,1671666263,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x6B175474E89094C44Da98b954EedeAC495271d0F,13000000000000004775000,{}
unshield,b173b90831503a8eadd9c90da146cbc59a156a7308d955470daa60681415ff20,44,16237784,1671682487,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,61314923761875000,{}
unshield,772163a69241d23774ee070148534c7145eaf74b5a87d618084a4fcc4b321483,656,16238578,1671692051,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,16950160323,{}
shield,3a8e59f6d5b0c3d31bd968472ce9e24789291d7e799212c939982040e829f880,348,16241128,1671722771,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x34F7Da1243A4Aaa69DE3639a2f124Fa56f4DD5cd,109725000000000000000000,{'commitment_index': 0}
shield,db9fa070d978a3a3751796a3f9c28c851c787706f0b4ddcab233235bf4ea9025,203,16241434,1671726455,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,774060000000000000,{'commitment_index': 0}
shield,6b47e364afe121f2bd78c14fe237d910b2fb5bcc996339d71cf5f289a167929d,453,16241445,1671726587,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xdAC17F958D2ee523a2206206994597C13D831ec7,5099679550,{'commitment_index': 0}
shield,ea32e01b977f329249b5e7a6a39370bf28bb0db6515919539ffd8e35313c52a8,209,16242804,1671742943,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,173538137781656498,{'commitment_index': 0}
shield,a79c6bf79abbbfe663f0de44f627d254423f46220c661ee7027ae801fc73ecb1,372,16243055,1671745967,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,4588500000000000000,{'commitment_index': 0}
shield,2595a5ea5be6517d4fd0c239f4f27f038e7bb4634072137738baf94e62ac5847,223,16243059,1671746015,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,25630145554833247967510718,{'commitment_index': 0}
shield,2595a5ea5be6517d4fd0c239f4f27f038e7bb4634072137738baf94e62ac5847,223,16243059,1671746015,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xfB7B4564402E5500dB5bB6d63Ae671302777C75a,997502510036058416322,{'commitment_index': 1}
shield,5ba03c839e275890e1802a4a6d19eb5d39633b30c752dc49e5d97f4faeeb0e1f,24,16245091,1671770507,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,201214403612082307,{'commitment_index': 0}
shield,dea49d886a469ea78725ed7f8f4bd13588db5012eb41b3858c5f52ab2d757c50,217,16246034,1671781823,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,81854436795600000,{'commitment_index': 0}
shield,63d29ccc19b31e1ed2e167512dfbc3037245adaf8040e185242b267d110e58b2,358,16247512,1671799595,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,698250000000000000,{'commitment_index': 0}
shield,b331dcfaa91d030687d876641e3c37cec64d28d01c2422980006890710ca1290,303,16247937,1671804719,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1047375000000000000,{'commitment_index': 0}
shield,25b8d8b5bd16ca9f83d562ecd12b26869665b638a0e14b4d2915034ef88d549d,286,16248207,1671807983,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,149625000000000000,{'commitment_index': 0}
shield,2a8e885d49d822efd11e06005bd7d3bb1bfa5008a5fd77e0db31827c6db47bf2,394,16248234,1671808307,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,34912500000,{'commitment_index': 0}
shield,cb565089c3129d04b43bb0cdc750e9751c92a95fc37bcb61b068340e6312a922,290,16248385,1671810119,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6388827092430737705,{'commitment_index': 0}
shield,544e9212991bcb79158cd5fddbd21d7e539d1f88ae8f1b2edfaff58b23750eaa,188,16250328,1671833459,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1529337888413372110,{'commitment_index': 0}
shield,ae3f077429147cb04fef3e0170b78a19ba3c5a25b1b57724fb9d0f007e521f60,244,16252081,1671854567,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,86557919482268430,{'commitment_index': 0}
shield,271cc15310b5dfd79e27d16c1c456f15e544867c217c473f2de11909e21487cd,157,16252541,1671860159,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,5920086683613793883,{'commitment_index': 0}
shield,6a9539f8c8fd4a72ad4cfcd2ce75a26fc4454e6a2fb8b4dba1b8e9e625f4447c,18,16253466,1671871295,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9425765847081928271,{'commitment_index': 0}
shield,04826664a535839c02bfdcb4b0520efd192eaec2ea997737d083ad7dfbebe123,216,16254481,1671883523,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1589533614663557249,{'commitment_index': 0}
shield,bd9674aa410b896b799c30f470e2e960c1cf6be85289d0ce7340717c30f6237e,379,16254699,1671886175,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,90560949466085359188,{'commitment_index': 0}
shield,33ad8e7b1b3ae78e231611b0bacb042019c9fb26f4bcdab483e2c6282a1c1001,236,16254888,1671888455,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,23232871231,{'commitment_index': 0}
shield,5fbe8242e46fa877ff702fa3b671b8aa5810883a84703f86ccda94953443cf30,215,16255038,1671890255,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,81979740666329224159,{'commitment_index': 0}
shield,ebc63a066cf67b769af34efacfbf8123eca78878938b162134114a7382fbce61,350,16255065,1671890579,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,52091285632,{'commitment_index': 0}
shield,ceb307230428657fba23dced117efb756f7505ff1d2536c3da164a95fdd6b548,373,16256263,1671905003,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x645C52CF6c5C58AA4064494f5b5FFE9C7EC0d7D4,10035982532751092144640000000000,{'commitment_index': 0}
shield,14a5525c65330a7c90d8715a530d2f5698d195ec59d1031e8813f9a7385bcb40,29,16257787,1671923399,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,379118868995401351,{'commitment_index': 0}
shield,b09cacef28639b4d3716c1646c9b0dbe53e57963a01b30a3fca5d79110780fea,134,16258620,1671933419,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,199500000000000000,{'commitment_index': 0}
unshield,5de781325fb68c83f2fb50630761bc758e4df86214b30c34ad2db3a760285ac9,296,16241466,1671726839,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xdAC17F958D2ee523a2206206994597C13D831ec7,2920680000,{}
unshield,2cee89460cdc91235ed9e9b341e72a42fa35278790808d4acd100d925bb289ea,7,16244908,1671768311,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,498750000000000000000,{}
unshield,1f145a7a02389b94f63f23a7d2bf52ecfe63ef7d0476a7034c724c95fae359a9,53,16244915,1671768395,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,498750000000000000000,{}
unshield,5ba03c839e275890e1802a4a6d19eb5d39633b30c752dc49e5d97f4faeeb0e1f,10,16245091,1671770507,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,498750000000000000000,{}
unshield,8ec8efab6448f6013f4041dc4a7d93477d3e70529b66b0eb5b852e9ded012df3,4,16245105,1671770675,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,119700000000000000,{}
unshield,5a09fcda279547bbe819053c164da20f5201a620dc7dbd1856a3207c279c78ab,180,16245677,1671777539,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,64091559256672500,{}
unshield,45bf777e586557d7b13f5569141808ecbeb1c63ac09a39dc06e96ccb0c373431,118,16246090,1671782495,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1795500000000000000,{}
unshield,b68f47d27beceb90e8df662e30bbcb55a211ce6f9ac5ef62926c11ce7e083887,184,16247530,1671799811,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,680099642617500000,{}
unshield,cb565089c3129d04b43bb0cdc750e9751c92a95fc37bcb61b068340e6312a922,277,16248385,1671810119,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7841347500,{}
unshield,30c432c29cab87ed040bf0d586351e2eccf8fea65a233661c48660fb5189a36c,246,16249700,1671825911,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,5004666975000000000,{}
unshield,dc43ca4c9170c90b745d30aefe07769a10c98c38918b05c07f358644ab938672,251,16250367,1671833927,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2051571106192338680,{}
unshield,8b01bed5a885e5c71a140cc4a5a3f3278ae4178738e817685612472cf89c4507,158,16251592,1671848687,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0x2e9d63788249371f1DFC918a52f8d799F4a38C94,6500734249454507037221,{}
unshield,6a9539f8c8fd4a72ad4cfcd2ce75a26fc4454e6a2fb8b4dba1b8e9e625f4447c,6,16253466,1671871295,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12123615000,{}
unshield,2cccec23a4ab24ebe192e3ef468e064262b9421ec63ec54eb62dab3d6fe17e01,287,16254979,1671889547,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,22955248050,{}
unshield,ebc63a066cf67b769af34efacfbf8123eca78878938b162134114a7382fbce61,338,16255065,1671890579,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,42892500000000000000,{}
unshield,954420f331bf0f322a54b18d11b9b9b3986d3329cebc234b9872de73978e89b1,338,16255075,1671890699,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,51566760000,{}
unshield,6d15d161a4b7077324e7b99ff250a82bd51c079ed28970d4f0302dacda0011ce,171,16255134,1671891407,1,0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,38813185237431951099,{}
